,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
2828,2831,963.7061637630001,1.1.1.1,Target,TCP,60,"443  >  50958 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.038960903000088365,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1150,60,60,274,134,True,False,True,False,False,False,False,True,True,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318,0.0511044340000808,7.762000007005554e-05,2.547599990521121e-05,0.00010080999993533624,0.0005248840001286226
2829,2832,963.706210103,Target,1.1.1.1,TCP,54,50958  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.6339999926203745e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1150,60,60,274,False,True,False,True,False,False,False,False,True,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318,0.0511044340000808,7.762000007005554e-05,2.547599990521121e-05,0.00010080999993533624
2830,2833,963.706556051,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.0003459480000174153,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1150,60,60,True,False,True,False,True,False,False,False,False,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318,0.0511044340000808,7.762000007005554e-05,2.547599990521121e-05
2831,2834,963.706679913,1.1.1.1,Target,TCP,60,443  >  50958 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.000123862000009467,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1150,60,True,True,False,True,False,True,False,False,False,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318,0.0511044340000808,7.762000007005554e-05
2832,2835,963.7477084530001,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.04102854000007028,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1150,False,True,True,False,True,False,True,False,False,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318,0.0511044340000808
2833,2836,963.747733483,Target,1.1.1.1,TCP,54,50958  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.502999996067956e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391,0.00016387999994549318
2834,2837,963.7479645689999,1.1.1.1,Target,TLSv1.3,1331,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00023108599987153866,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109,0.0003664749999643391
2835,2838,963.7479915289999,Target,1.1.1.1,TCP,54,50958  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2738,34080,0,2.6960000013787067e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1331,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914,0.0001410450000776109
2836,2839,963.7484021839999,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0004106549999960407,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1331,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365,10.019493191999914
2837,2840,963.7484896039999,Target,1.1.1.1,TLSv1.3,261,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,8.741999999983818e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1331,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05,0.038960903000088365
2838,2841,963.7485148989999,1.1.1.1,Target,TCP,60,443  >  50958 [ACK] Seq=2738 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,598,65535,0,2.5295000000369328e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,261,134,54,1331,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153,4.6339999926203745e-05
2839,2842,963.7485521389999,1.1.1.1,Target,TCP,60,443  >  50958 [ACK] Seq=2738 Ack=805 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2738,805,65535,0,3.723999998328509e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,261,134,54,1331,54,1514,60,571,False,True,True,True,False,True,False,False,True,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467,0.0003459480000174153
2840,2843,963.8075511330001,1.1.1.1,Target,TLSv1.3,1124,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.05899899400014874,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,261,134,54,1331,54,1514,60,False,False,True,True,True,False,True,False,False,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028,0.000123862000009467
2841,2844,963.807806433,1.1.1.1,Target,TCP,60,"443  >  50958 [FIN, ACK] Seq=3808 Ack=805 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3808,805,65535,0,0.00025529999993523234,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1124,60,60,261,134,54,1331,54,1514,False,False,False,True,True,True,False,True,False,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05,0.04102854000007028
2842,2845,963.808048553,Target,1.1.1.1,TCP,54,"50958  >  443 [FIN, ACK] Seq=805 Ack=3809 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",805,3809,36920,0,0.0002421200000526369,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1124,60,60,261,134,54,1331,54,False,False,False,False,True,True,True,False,True,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866,2.502999996067956e-05
2843,2846,963.8081864019999,1.1.1.1,Target,TCP,60,443  >  50958 [ACK] Seq=3809 Ack=806 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3809,806,65535,0,0.00013784899988422694,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1124,60,60,261,134,54,1331,True,False,False,False,False,True,True,True,False,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05,0.00023108599987153866
2844,2847,970.8188526189999,Target,1.1.1.1,TCP,74,50960  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404895642 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,7.010666216999994,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1124,60,60,261,134,54,False,True,False,False,False,False,True,True,True,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407,2.6960000013787067e-05
2845,2848,970.854001814,1.1.1.1,Target,TCP,60,"443  >  50960 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.035149195000030886,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1124,60,60,261,134,True,False,True,False,False,False,False,True,True,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05,0.0004106549999960407
2846,2849,970.854050874,Target,1.1.1.1,TCP,54,50960  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,4.906000003757072e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1124,60,60,261,False,True,False,True,False,False,False,False,True,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05,8.741999999983818e-05
2847,2850,970.854460272,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.00040939799998795934,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1124,60,60,True,False,True,False,True,False,False,False,False,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05,2.5295000000369328e-05
2848,2851,970.854593124,1.1.1.1,Target,TCP,60,443  >  50960 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00013285199997881136,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1124,60,True,True,False,True,False,True,False,False,False,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874,3.723999998328509e-05
2849,2852,970.891319814,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.036726690000023154,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1124,False,True,True,False,True,False,True,False,False,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234,0.05899899400014874
2850,2853,970.8913416439999,Target,1.1.1.1,TCP,54,50960  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.182999992328405e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369,0.00025529999993523234
2851,2854,970.8914921639999,1.1.1.1,Target,TLSv1.3,1329,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.00015052000003379362,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694,0.0002421200000526369
2852,2855,970.8914981339999,Target,1.1.1.1,TCP,54,50960  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2736,34080,0,5.969999961052963e-06,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1329,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994,0.00013784899988422694
2853,2856,970.892039078,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0005409440001358234,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1329,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886,7.010666216999994
2854,2857,970.8921451780001,Target,1.1.1.1,TLSv1.3,273,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,0.00010610000003907771,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1329,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05,0.035149195000030886
2855,2858,970.892200528,1.1.1.1,Target,TCP,60,443  >  50960 [ACK] Seq=2736 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,598,65535,0,5.534999991141376e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,273,134,54,1329,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934,4.906000003757072e-05
2856,2859,970.892211988,1.1.1.1,Target,TCP,60,443  >  50960 [ACK] Seq=2736 Ack=817 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2736,817,65535,0,1.1459999996077386e-05,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,60,273,134,54,1329,54,1514,60,571,False,True,True,True,False,True,False,False,True,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136,0.00040939799998795934
2857,2860,970.948119475,1.1.1.1,Target,TLSv1.3,1148,"Application Data, Application Data",False,,,Exfiltration,4,"Application Data, Application Data",,,,,,0.055907487000013134,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,60,60,273,134,54,1329,54,1514,60,False,False,True,True,True,False,True,False,False,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154,0.00013285199997881136
2858,2861,970.948269819,1.1.1.1,Target,TCP,60,"443  >  50960 [FIN, ACK] Seq=3830 Ack=817 Win=65535 Len=0",False,,,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",3830,817,65535,0,0.0001503439999623879,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1148,60,60,273,134,54,1329,54,1514,False,False,False,True,True,True,False,True,False,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05,0.036726690000023154
2859,2862,970.9485681389999,Target,1.1.1.1,TCP,54,"50960  >  443 [FIN, ACK] Seq=817 Ack=3831 Win=36920 Len=0",True,Linux,Python,Exfiltration,4,"  >   [FIN, ACK] Seq= Ack= Win= Len=","[FIN, ACK]",817,3831,36920,0,0.00029831999995622027,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,60,1148,60,60,273,134,54,1329,54,False,False,False,False,True,True,True,False,True,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362,2.182999992328405e-05
2860,2863,970.9487222339999,1.1.1.1,Target,TCP,60,443  >  50960 [ACK] Seq=3831 Ack=818 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],3831,818,65535,0,0.00015409499997076637,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,60,1148,60,60,273,134,54,1329,True,False,False,False,False,True,True,True,False,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06,0.00015052000003379362
2861,2864,972.953171922,Target,1.1.1.1,TCP,74,50962  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404897776 TSecr=0 WS=1024,True,Linux,Python,Exfiltration,4,  >   [SYN] Seq= Win= Len= MSS= SACK_PERM= TSval= TSecr= WS=,[SYN],0,,29200,0,2.004449688000136,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,TCP,60,54,60,1148,60,60,273,134,54,False,True,False,False,False,False,True,True,True,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234,5.969999961052963e-06
2862,2865,972.98817728,1.1.1.1,Target,TCP,60,"443  >  50962 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",False,,,Exfiltration,4,"  >   [SYN, ACK] Seq= Ack= Win= Len= MSS=","[SYN, ACK]",0,1,65535,0,0.035005357999921216,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TLSv1.3,74,60,54,60,1148,60,60,273,134,True,False,True,False,False,False,False,True,True,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771,0.0005409440001358234
2863,2866,972.98822864,Target,1.1.1.1,TCP,54,50962  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,1,29200,0,5.136000004313246e-05,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TLSv1.3,60,74,60,54,60,1148,60,60,273,False,True,False,True,False,False,False,False,True,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05,0.00010610000003907771
2864,2867,972.9885640680001,Target,1.1.1.1,TLSv1.3,571,Client Hello,True,Linux,Python,Exfiltration,4,Client Hello,,,,,,0.00033542800008490303,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TCP,54,60,74,60,54,60,1148,60,60,True,False,True,False,True,False,False,False,False,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05,5.534999991141376e-05
2865,2868,972.988708989,1.1.1.1,Target,TCP,60,443  >  50962 [ACK] Seq=1 Ack=518 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1,518,65535,0,0.00014492099990093266,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,TCP,571,54,60,74,60,54,60,1148,60,True,True,False,True,False,True,False,False,False,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134,1.1459999996077386e-05
2866,2869,973.0259232589999,1.1.1.1,Target,TLSv1.3,1514,"Server Hello, Change Cipher Spec",False,,,Exfiltration,4,"Server Hello, Change Cipher Spec",,,,,,0.03721426999993582,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,TLSv1.3,60,571,54,60,74,60,54,60,1148,False,True,True,False,True,False,True,False,False,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879,0.055907487000013134
2867,2870,973.025947569,Target,1.1.1.1,TCP,54,50962  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,1461,31240,0,2.431000007163675e-05,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,TCP,1514,60,571,54,60,74,60,54,60,False,False,True,True,False,True,False,True,False,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027,0.0001503439999623879
2868,2871,973.026173763,1.1.1.1,Target,TLSv1.3,1330,Application Data,False,,,Exfiltration,4,Application Data,,,,,,0.0002261939999925744,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TCP,54,1514,60,571,54,60,74,60,54,True,False,False,True,True,False,True,False,True,2.431000007163675e-05,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637,0.00029831999995622027
2869,2872,973.0261999630001,Target,1.1.1.1,TCP,54,50962  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0,True,Linux,Python,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],518,2737,34080,0,2.6200000093012932e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,1330,54,1514,60,571,54,60,74,60,False,True,False,False,True,True,False,True,False,0.0002261939999925744,2.431000007163675e-05,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136,0.00015409499997076637
2870,2873,973.0266052730001,Target,1.1.1.1,TLSv1.3,134,"Change Cipher Spec, Application Data",True,Linux,Python,Exfiltration,4,"Change Cipher Spec, Application Data",,,,,,0.0004053100000191989,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,54,1330,54,1514,60,571,54,60,74,True,False,True,False,False,True,True,False,True,2.6200000093012932e-05,0.0002261939999925744,2.431000007163675e-05,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216,2.004449688000136
2871,2874,973.026695613,Target,1.1.1.1,TLSv1.3,252,Application Data,True,Linux,Python,Exfiltration,4,Application Data,,,,,,9.033999992880126e-05,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,134,54,1330,54,1514,60,571,54,60,True,True,False,True,False,False,True,True,False,0.0004053100000191989,2.6200000093012932e-05,0.0002261939999925744,2.431000007163675e-05,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05,0.035005357999921216
2872,2875,973.026723023,1.1.1.1,Target,TCP,60,443  >  50962 [ACK] Seq=2737 Ack=598 Win=65535 Len=0,False,,,Exfiltration,4,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2737,598,65535,0,2.741000002970395e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,252,134,54,1330,54,1514,60,571,54,True,True,True,False,True,False,False,True,True,9.033999992880126e-05,0.0004053100000191989,2.6200000093012932e-05,0.0002261939999925744,2.431000007163675e-05,0.03721426999993582,0.00014492099990093266,0.00033542800008490303,5.136000004313246e-05
